year,month,hour,price,volume,zamg,value
2020,1,0,46.36354838709676,156.6451612903226,,7225.481612903227
2020,1,1,43.72193548387097,166.58064516129033,,7316.026129032256
2020,1,2,42.42451612903227,170.16129032258064,,7284.921612903226
2020,1,3,42.17322580645162,169.83870967741936,,7233.679032258063
2020,1,4,42.779354838709686,176.03548387096777,,7619.790322580645
2020,1,5,41.97645161290323,178.43870967741935,,7536.949161290321
2020,1,6,57.88774193548388,270.1,,15764.150193548388
2020,1,7,77.57806451612903,251.8096774193548,,19426.264419354837
2020,1,8,78.99354838709678,241.85806451612905,,18770.739451612906
2020,1,9,79.08387096774194,235.60967741935482,,18210.663677419354
2020,1,10,63.49000000000001,211.23548387096773,,13124.389161290323
2020,1,11,63.484516129032286,211.99032258064514,,13183.453096774192
2020,1,12,61.04903225806453,215.91290322580642,,12766.303161290323
2020,1,13,60.64903225806454,213.58387096774192,,12599.191870967741
2020,1,14,60.59645161290324,209.6516129032258,,12344.271322580646
2020,1,15,61.13967741935486,209.758064516129,,12454.51038709677
2020,1,16,60.689032258064536,212.39354838709679,,12574.009096774194
2020,1,17,61.33709677419357,210.79677419354837,,12549.849612903225
2020,1,18,98.12096774193547,161.52258064516133,,14936.190935483874
2020,1,19,239.01258064516128,50.61290322580645,,11934.34548387097
2020,1,20,257.24129032258065,39.00967741935484,,9959.79690322581
2020,1,21,113.85870967741936,67.40645161290323,,7528.167419354837
2020,1,22,49.96193548387096,113.76451612903226,,5510.827806451613
2020,1,23,47.40709677419354,141.68709677419355,,6683.4510322580645
2020,2,0,45.05896551724138,48.82068965517242,,2161.3942068965516
2020,2,1,37.7603448275862,54.11379310344828,,2079.034103448276
2020,2,2,36.30310344827586,54.96206896551725,,2051.071655172414
2020,2,3,36.13379310344827,55.96551724137931,,2079.26275862069
2020,2,4,36.37172413793103,55.627586206896545,,2079.5554137931035
2020,2,5,39.0693103448276,59.3448275862069,,2301.280275862069
2020,2,6,56.33482758620691,141.21034482758623,,8544.125517241378
2020,2,7,82.31275862068966,169.64482758620693,,14290.01475862069
2020,2,8,81.93034482758623,163.15862068965515,,13809.657862068963
2020,2,9,84.67310344827588,170.24137931034483,,14802.570689655175
2020,2,10,64.66965517241381,161.6862068965517,,10639.10272413793
2020,2,11,62.80275862068968,164.13103448275865,,10672.686724137933
2020,2,12,55.96310344827588,145.52758620689656,,8675.542482758621
2020,2,13,55.930689655172436,144.24482758620687,,8582.634931034483
2020,2,14,55.911379310344856,143.00344827586207,,8488.109896551725
2020,2,15,55.98482758620691,141.95172413793102,,8442.153862068964
2020,2,16,55.98827586206898,147.31034482758622,,8828.07348275862
2020,2,17,59.92724137931037,136.21724137931034,,8379.746
2020,2,18,116.38862068965518,109.6896551724138,,11577.227344827585
2020,2,19,242.68965517241378,44.10344827586207,,10492.236206896552
2020,2,20,245.1855172413793,31.103448275862068,,7335.144827586208
2020,2,21,103.10310344827586,55.3448275862069,,4812.147931034483
2020,2,22,70.98482758620689,32.48275862068966,,1786.5562068965514
2020,2,23,50.27275862068966,45.61034482758621,,2204.6456896551726
2020,3,0,44.395483870967745,68.61612903225806,,2848.830322580645
2020,3,1,37.650967741935496,81.07096774193548,,3021.719032258064
2020,3,2,35.69161290322581,83.53870967741935,,2967.5558709677416
2020,3,3,35.19967741935484,87.44516129032259,,3072.344580645161
2020,3,4,36.32258064516129,79.85483870967742,,2856.1146451612904
2020,3,5,38.98677419354839,86.93225806451612,,3184.587677419355
2020,3,6,82.7622580645161,92.14516129032258,,6899.935548387097
2020,3,7,103.89709677419351,90.56451612903226,,9096.517838709677
2020,3,8,115.19774193548386,84.56774193548387,,9164.822838709679
2020,3,9,109.74774193548384,88.49677419354839,,9288.950322580646
2020,3,10,79.76225806451613,94.48709677419355,,7135.41829032258
2020,3,11,79.11483870967741,98.21935483870968,,7329.449258064517
2020,3,12,77.80225806451612,95.30322580645162,,7038.4802580645155
2020,3,13,75.90290322580644,96.75806451612904,,7108.638419354838
2020,3,14,75.01193548387094,95.00645161290323,,6909.613967741937
2020,3,15,76.5106451612903,92.29354838709678,,6742.036838709676
2020,3,16,83.34032258064516,90.34193548387098,,6988.125741935483
2020,3,17,85.63322580645162,85.88064516129032,,6592.410032258066
2020,3,18,171.73064516129028,48.722580645161294,,7890.392161290324
2020,3,19,214.83709677419367,43.103225806451604,,9269.91370967742
2020,3,20,204.66193548387096,38.487096774193546,,7842.395258064516
2020,3,21,116.71903225806452,55.377419354838715,,6517.521709677419
2020,3,22,45.502258064516134,54.45483870967742,,2337.4481290322574
2020,3,23,43.70612903225807,67.35161290322581,,2775.474419354839
2020,4,0,22.592000000000006,131.48666666666665,,2895.424433333333
2020,4,1,22.436666666666667,133.52333333333334,,2925.2336999999998
2020,4,2,22.22066666666667,133.67666666666665,,2903.2884000000004
2020,4,3,22.13766666666667,134.89,,2921.6488333333336
2020,4,4,22.169666666666668,139.68333333333334,,3026.464266666667
2020,4,5,22.264666666666674,148.83666666666667,,3235.0102666666658
2020,4,6,24.30766666666668,153.68333333333334,,3460.8455
2020,4,7,48.09566666666669,141.25999999999996,,6266.832733333334
2020,4,8,48.331666666666685,146.67000000000002,,6583.9074
2020,4,9,48.37000000000001,150.2,,6798.370999999999
2020,4,10,46.815666666666665,116.77,,4945.3843333333325
2020,4,11,46.881333333333345,117.33666666666666,,4970.493333333334
2020,4,12,45.050666666666665,121.88666666666667,,4820.895166666667
2020,4,13,44.942,121.15,,4765.4316666666655
2020,4,14,44.85766666666666,119.30999999999999,,4700.0
2020,4,15,44.86466666666666,119.13333333333334,,4709.161333333334
2020,4,16,45.129,121.66666666666667,,4876.016
2020,4,17,45.315666666666665,111.80333333333333,,4348.707666666666
2020,4,18,84.88466666666662,68.49666666666667,,5271.270033333333
2020,4,19,78.3253333333333,64.90666666666667,,4902.213333333333
2020,4,20,52.02733333333336,49.39666666666667,,2350.8806999999997
2020,4,21,48.675333333333356,81.56666666666666,,3826.3340000000003
2020,4,22,23.894333333333332,126.36333333333333,,2872.1239000000005
2020,4,23,23.067000000000004,131.23333333333332,,2919.583933333333
2020,5,0,23.993548387096777,127.91935483870968,,2951.283870967742
2020,5,1,23.640967741935487,125.42903225806452,,2861.324935483871
2020,5,2,22.89741935483871,124.2258064516129,,2777.350000000001
2020,5,3,22.86935483870968,125.48387096774194,,2801.3138709677414
2020,5,4,23.04193548387097,132.49032258064514,,2973.902387096775
2020,5,5,23.328064516129032,138.80645161290323,,3104.7722580645163
2020,5,6,23.973225806451623,146.01290322580644,,3285.5005161290323
2020,5,7,45.32838709677421,143.2064516129032,,6297.627064516131
2020,5,8,46.900967741935496,136.0096774193548,,6141.904225806451
